"timestamp","hour","count","area","address","lat","lon"
10/11/2018,"07",1,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
10/11/2018,"08",28,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
10/11/2018,"08",22,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
10/11/2018,"08",19,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
10/11/2018,"08",17,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
10/11/2018,"08",13,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
10/11/2018,"08",11,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
10/11/2018,"08",8,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
10/11/2018,"08",7,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
10/11/2018,"08",6,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
10/11/2018,"08",6,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
10/11/2018,"08",6,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
10/11/2018,"08",6,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
10/11/2018,"08",5,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
10/11/2018,"08",4,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
10/11/2018,"08",3,"Mensa Betti","Via E. Betti","43.71483","10.41804"
10/11/2018,"08",3,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
10/11/2018,"08",2,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
10/11/2018,"08",2,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
10/11/2018,"08",2,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
10/11/2018,"08",2,"Scuola Superiore S.Anna","Piazza Martiri della Libert�, 33","43.72096","10.40278"
10/11/2018,"08",1,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
10/11/2018,"08",1,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
10/11/2018,"08",1,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
10/11/2018,"09",67,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
10/11/2018,"09",26,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
10/11/2018,"09",24,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
10/11/2018,"09",19,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
10/11/2018,"09",19,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
10/11/2018,"09",14,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
10/11/2018,"09",12,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
10/11/2018,"09",8,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
10/11/2018,"09",7,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
10/11/2018,"09",6,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
10/11/2018,"09",6,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
10/11/2018,"09",5,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
10/11/2018,"09",5,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
10/11/2018,"09",4,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
10/11/2018,"09",4,"Scuola Superiore S.Anna","Piazza Martiri della Libert�, 33","43.72096","10.40278"
10/11/2018,"09",3,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
10/11/2018,"09",3,"Dipartimento di Chimica","Via Giuseppe Moruzzi, 13","43.71726","10.42732"
10/11/2018,"09",2,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
10/11/2018,"09",2,"Mensa Betti","Via E. Betti","43.71483","10.41804"
10/11/2018,"09",2,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
10/11/2018,"09",2,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
10/11/2018,"09",2,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
10/11/2018,"09",1,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
10/11/2018,"09",1,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
10/11/2018,"09",1,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
10/11/2018,"09",1,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
10/11/2018,"09",1,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
10/11/2018,"09",1,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
10/11/2018,"09",1,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
10/11/2018,"09",1,"Retrovirus","Strada Statale 12 dell'Abetone e del Brennero, 2","43.72512","10.41319"
10/11/2018,"10",72,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
10/11/2018,"10",51,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
10/11/2018,"10",31,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
10/11/2018,"10",28,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
10/11/2018,"10",24,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
10/11/2018,"10",23,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
10/11/2018,"10",12,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
10/11/2018,"10",12,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
10/11/2018,"10",11,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
10/11/2018,"10",9,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
10/11/2018,"10",6,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
10/11/2018,"10",6,"Scuola Superiore S.Anna","Piazza Martiri della Libert�, 33","43.72096","10.40278"
10/11/2018,"10",5,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
10/11/2018,"10",5,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
10/11/2018,"10",4,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
10/11/2018,"10",4,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
10/11/2018,"10",3,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
10/11/2018,"10",3,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
10/11/2018,"10",3,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
10/11/2018,"10",2,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
10/11/2018,"10",1,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
10/11/2018,"10",1,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
10/11/2018,"10",1,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
10/11/2018,"10",1,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
10/11/2018,"10",1,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
10/11/2018,"10",1,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
10/11/2018,"10",1,"Ex Dipartimento di Chimica","Via Risorgimento, 35","43.71833","10.39137"
10/11/2018,"10",1,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
10/11/2018,"10",1,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
10/11/2018,"10",1,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
10/11/2018,"10",1,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
10/11/2018,"10",1,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
10/11/2018,"11",125,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
10/11/2018,"11",38,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
10/11/2018,"11",36,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
10/11/2018,"11",36,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
10/11/2018,"11",35,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
10/11/2018,"11",30,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
10/11/2018,"11",20,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
10/11/2018,"11",20,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
10/11/2018,"11",17,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
10/11/2018,"11",13,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
10/11/2018,"11",10,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
10/11/2018,"11",9,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
10/11/2018,"11",9,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
10/11/2018,"11",8,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
10/11/2018,"11",8,"Scuola Superiore S.Anna","Piazza Martiri della Libert�, 33","43.72096","10.40278"
10/11/2018,"11",5,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
10/11/2018,"11",4,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
10/11/2018,"11",4,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
10/11/2018,"11",3,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
10/11/2018,"11",3,"Edilizia","via Fermi, 4","43.71652","10.39422"
10/11/2018,"11",3,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
10/11/2018,"11",3,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
10/11/2018,"11",2,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
10/11/2018,"11",2,"Mensa Betti","Via E. Betti","43.71483","10.41804"
10/11/2018,"11",2,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
10/11/2018,"11",1,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
10/11/2018,"11",1,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
10/11/2018,"11",1,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
10/11/2018,"11",1,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
10/11/2018,"11",1,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
10/11/2018,"11",1,"Orto Botanico","Via Luca Ghini, 13","43.71914","10.39627"
10/11/2018,"11",1,"Pensionato Universiatario Toniolo","Via S. Zeno 8","43.72198","10.40591"
10/11/2018,"11",1,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
10/11/2018,"11",1,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
10/11/2018,"12",72,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
10/11/2018,"12",41,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
10/11/2018,"12",39,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
10/11/2018,"12",29,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
10/11/2018,"12",25,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
10/11/2018,"12",23,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
10/11/2018,"12",23,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
10/11/2018,"12",13,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
10/11/2018,"12",12,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
10/11/2018,"12",12,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
10/11/2018,"12",10,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
10/11/2018,"12",10,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
10/11/2018,"12",10,"Scuola Superiore S.Anna","Piazza Martiri della Libert�, 33","43.72096","10.40278"
10/11/2018,"12",9,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
10/11/2018,"12",8,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
10/11/2018,"12",8,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
10/11/2018,"12",5,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
10/11/2018,"12",4,"Mensa Betti","Via E. Betti","43.71483","10.41804"
10/11/2018,"12",3,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
10/11/2018,"12",3,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
10/11/2018,"12",3,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
10/11/2018,"12",3,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
10/11/2018,"12",2,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
10/11/2018,"12",2,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
10/11/2018,"12",2,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
10/11/2018,"12",1,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
10/11/2018,"12",1,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
10/11/2018,"12",1,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
10/11/2018,"12",1,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
10/11/2018,"12",1,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
10/11/2018,"13",21,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
10/11/2018,"13",21,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
10/11/2018,"13",20,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
10/11/2018,"13",18,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
10/11/2018,"13",17,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
10/11/2018,"13",15,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
10/11/2018,"13",14,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
10/11/2018,"13",10,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
10/11/2018,"13",9,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
10/11/2018,"13",8,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
10/11/2018,"13",8,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
10/11/2018,"13",7,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
10/11/2018,"13",7,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
10/11/2018,"13",6,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
10/11/2018,"13",5,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
10/11/2018,"13",4,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
10/11/2018,"13",4,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
10/11/2018,"13",3,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
10/11/2018,"13",3,"Scuola Superiore S.Anna","Piazza Martiri della Libert�, 33","43.72096","10.40278"
10/11/2018,"13",2,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
10/11/2018,"13",2,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
10/11/2018,"13",2,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
10/11/2018,"13",1,"Biblioteca di Storia delle Arti","Via Nicola Pisano, 40","43.71745","10.39232"
10/11/2018,"13",1,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
10/11/2018,"13",1,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
10/11/2018,"13",1,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
10/11/2018,"14",40,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
10/11/2018,"14",29,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
10/11/2018,"14",24,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
10/11/2018,"14",17,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
10/11/2018,"14",17,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
10/11/2018,"14",17,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
10/11/2018,"14",15,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
10/11/2018,"14",13,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
10/11/2018,"14",10,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
10/11/2018,"14",8,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
10/11/2018,"14",5,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
10/11/2018,"14",5,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
10/11/2018,"14",5,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
10/11/2018,"14",3,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
10/11/2018,"14",3,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
10/11/2018,"14",3,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
10/11/2018,"14",2,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
10/11/2018,"14",2,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
10/11/2018,"14",2,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
10/11/2018,"14",2,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
10/11/2018,"14",2,"Mensa Betti","Via E. Betti","43.71483","10.41804"
10/11/2018,"14",2,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
10/11/2018,"14",2,"Orto Botanico","Via Luca Ghini, 13","43.71914","10.39627"
10/11/2018,"14",2,"Scuola Superiore S.Anna","Piazza Martiri della Libert�, 33","43.72096","10.40278"
10/11/2018,"14",2,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
10/11/2018,"14",2,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
10/11/2018,"14",1,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
10/11/2018,"14",1,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
10/11/2018,"14",1,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
10/11/2018,"14",1,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
10/11/2018,"15",67,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
10/11/2018,"15",49,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
10/11/2018,"15",48,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
10/11/2018,"15",24,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
10/11/2018,"15",21,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
10/11/2018,"15",16,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
10/11/2018,"15",14,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
10/11/2018,"15",14,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
10/11/2018,"15",12,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
10/11/2018,"15",11,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
10/11/2018,"15",10,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
10/11/2018,"15",10,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
10/11/2018,"15",7,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
10/11/2018,"15",5,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
10/11/2018,"15",4,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
10/11/2018,"15",4,"Scuola Superiore S.Anna","Piazza Martiri della Libert�, 33","43.72096","10.40278"
10/11/2018,"15",2,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
10/11/2018,"15",2,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
10/11/2018,"15",2,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
10/11/2018,"15",2,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
10/11/2018,"15",2,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
10/11/2018,"15",1,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
10/11/2018,"15",1,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
10/11/2018,"15",1,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
10/11/2018,"15",1,"Mensa Betti","Via E. Betti","43.71483","10.41804"
10/11/2018,"15",1,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
10/11/2018,"15",1,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
10/11/2018,"16",59,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
10/11/2018,"16",43,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
10/11/2018,"16",32,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
10/11/2018,"16",24,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
10/11/2018,"16",24,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
10/11/2018,"16",19,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
10/11/2018,"16",19,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
10/11/2018,"16",15,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
10/11/2018,"16",14,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
10/11/2018,"16",13,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
10/11/2018,"16",11,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
10/11/2018,"16",10,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
10/11/2018,"16",9,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
10/11/2018,"16",8,"Scuola Superiore S.Anna","Piazza Martiri della Libert�, 33","43.72096","10.40278"
10/11/2018,"16",7,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
10/11/2018,"16",4,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
10/11/2018,"16",4,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
10/11/2018,"16",4,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
10/11/2018,"16",4,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
10/11/2018,"16",3,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
10/11/2018,"16",3,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
10/11/2018,"16",3,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
10/11/2018,"16",3,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
10/11/2018,"16",2,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
10/11/2018,"16",2,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
10/11/2018,"16",2,"Mensa Betti","Via E. Betti","43.71483","10.41804"
10/11/2018,"16",2,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
10/11/2018,"16",1,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
10/11/2018,"16",1,"Edilizia","via Fermi, 4","43.71652","10.39422"
10/11/2018,"16",1,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
10/11/2018,"17",40,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
10/11/2018,"17",33,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
10/11/2018,"17",30,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
10/11/2018,"17",29,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
10/11/2018,"17",27,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
10/11/2018,"17",22,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
10/11/2018,"17",18,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
10/11/2018,"17",18,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
10/11/2018,"17",15,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
10/11/2018,"17",12,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
10/11/2018,"17",11,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
10/11/2018,"17",9,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
