"timestamp","count","area","address","lat","lon"
"29/03/2018",419.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"29/03/2018",403.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"29/03/2018",366.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"29/03/2018",343.00,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
"29/03/2018",324.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"29/03/2018",250.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
"29/03/2018",212.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"29/03/2018",209.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"29/03/2018",201.00,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
"29/03/2018",158.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"29/03/2018",142.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"29/03/2018",95.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"29/03/2018",93.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"29/03/2018",88.00,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
"29/03/2018",86.00,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
"29/03/2018",81.00,"Biblioteca di Storia delle Arti","Via Nicola Pisano, 40","43.71745","10.39232"
"29/03/2018",69.00,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
"29/03/2018",63.00,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"29/03/2018",53.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"29/03/2018",43.00,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
"29/03/2018",34.00,"Dipartimento di Filologia","Via Santa Maria, 36","43.71901","10.39753"
"29/03/2018",33.00,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
"29/03/2018",28.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"29/03/2018",23.00,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
"29/03/2018",20.00,"Orto Botanico","Via Luca Ghini, 13","43.71914","10.39627"
"29/03/2018",19.00,"Pensionato Universiatario Toniolo","Via S. Zeno 8","43.72198","10.40591"
"29/03/2018",15.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"29/03/2018",14.00,"Retrovirus","Strada Statale 12 dell'Abetone e del Brennero, 2","43.72512","10.41319"
"29/03/2018",11.00,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
"29/03/2018",11.00,"Mensa Betti","Via E. Betti","43.71483","10.41804"
"29/03/2018",10.00,"Edilizia","via Fermi, 4","43.71652","10.39422"
"29/03/2018",9.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"29/03/2018",5.00,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
"29/03/2018",5.00,"Cittadella Galileiana","Via Nicola Pisano, 27","43.71686","10.39132"
"29/03/2018",5.00,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
"29/03/2018",3.00,"Dipartimento di Chimica","Via Giuseppe Moruzzi, 13","43.71726","10.42732"
"29/03/2018",3.00,"Ex Dipartimento di Chimica","Via Risorgimento, 35","43.71833","10.39137"
"29/04/2018",79.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"29/04/2018",73.00,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
"29/04/2018",55.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"29/04/2018",32.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"29/04/2018",31.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"29/04/2018",28.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"29/04/2018",27.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"29/04/2018",26.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"29/04/2018",24.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"29/04/2018",16.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"29/04/2018",14.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"29/04/2018",13.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"29/04/2018",12.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"29/04/2018",5.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"29/04/2018",2.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"29/04/2018",2.00,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
"29/04/2018",2.00,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
"29/04/2018",2.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"29/04/2018",2.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"29/04/2018",2.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"29/04/2018",1.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"29/04/2018",1.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"29/04/2018",1.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"29/05/2018",722.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"29/05/2018",703.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"29/05/2018",639.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"29/05/2018",292.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"29/05/2018",220.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"29/05/2018",208.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"29/05/2018",186.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"29/05/2018",179.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"29/05/2018",116.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"29/05/2018",110.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"29/05/2018",108.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"29/05/2018",107.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"29/05/2018",106.00,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
"29/05/2018",93.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
"29/05/2018",91.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"29/05/2018",90.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"29/05/2018",56.00,"Dipartimento di Chimica","Via Giuseppe Moruzzi, 13","43.71726","10.42732"
"29/05/2018",53.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"29/05/2018",43.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"29/05/2018",43.00,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
"29/05/2018",42.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"29/05/2018",42.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"29/05/2018",27.00,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
"29/05/2018",27.00,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
"29/05/2018",26.00,"Mensa Betti","Via E. Betti","43.71483","10.41804"
"29/05/2018",23.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"29/05/2018",23.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"29/05/2018",22.00,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
"29/05/2018",19.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"29/05/2018",19.00,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
"29/05/2018",17.00,"Biblioteca di Storia delle Arti","Via Nicola Pisano, 40","43.71745","10.39232"
"29/05/2018",17.00,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"29/05/2018",15.00,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
"29/05/2018",10.00,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
"29/05/2018",8.00,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
"29/05/2018",7.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"29/05/2018",4.00,"Dipartimento di Filologia","Via Santa Maria, 36","43.71901","10.39753"
"29/05/2018",4.00,"Pensionato Universiatario Toniolo","Via S. Zeno 8","43.72198","10.40591"
"29/05/2018",2.00,"Cittadella Galileiana","Via Nicola Pisano, 27","43.71686","10.39132"
"29/05/2018",2.00,"Retrovirus","Strada Statale 12 dell'Abetone e del Brennero, 2","43.72512","10.41319"
"29/05/2018",1.00,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
"29/05/2018",1.00,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
"29/06/2018",475.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"29/06/2018",406.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"29/06/2018",292.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"29/06/2018",152.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"29/06/2018",134.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"29/06/2018",125.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"29/06/2018",114.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"29/06/2018",112.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"29/06/2018",81.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"29/06/2018",64.00,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
"29/06/2018",62.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"29/06/2018",58.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"29/06/2018",42.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"29/06/2018",42.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"29/06/2018",40.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"29/06/2018",30.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
"29/06/2018",29.00,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
"29/06/2018",26.00,"Dipartimento di Chimica","Via Giuseppe Moruzzi, 13","43.71726","10.42732"
"29/06/2018",24.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"29/06/2018",18.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"29/06/2018",16.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"29/06/2018",13.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"29/06/2018",9.00,"Mensa Betti","Via E. Betti","43.71483","10.41804"
"29/06/2018",8.00,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
"29/06/2018",7.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"29/06/2018",7.00,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"29/06/2018",6.00,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
"29/06/2018",6.00,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
"29/06/2018",5.00,"Biblioteca di Storia delle Arti","Via Nicola Pisano, 40","43.71745","10.39232"
"29/06/2018",5.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"29/06/2018",5.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"29/06/2018",5.00,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
"29/06/2018",4.00,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
"29/06/2018",4.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"29/06/2018",3.00,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
"29/06/2018",2.00,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
"29/06/2018",1.00,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
"29/06/2018",1.00,"Orto Botanico","Via Luca Ghini, 13","43.71914","10.39627"
"29/06/2018",1.00,"Pensionato Universiatario Toniolo","Via S. Zeno 8","43.72198","10.40591"
"29/07/2018",164.00,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
"29/07/2018",151.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"29/07/2018",103.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"29/07/2018",83.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"29/07/2018",73.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"29/07/2018",64.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"29/07/2018",61.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"29/07/2018",52.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"29/07/2018",47.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"29/07/2018",39.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"29/07/2018",32.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"29/07/2018",27.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"29/07/2018",26.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"29/07/2018",22.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"29/07/2018",10.00,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
"29/07/2018",10.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"29/07/2018",10.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"29/07/2018",7.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"29/07/2018",7.00,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
"29/07/2018",6.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"29/07/2018",6.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"29/07/2018",4.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"29/07/2018",3.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
"29/07/2018",3.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"29/07/2018",2.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"29/07/2018",2.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"29/07/2018",1.00,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"29/08/2018",199.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"29/08/2018",147.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"29/08/2018",117.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"29/08/2018",71.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"29/08/2018",65.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"29/08/2018",61.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"29/08/2018",51.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"29/08/2018",40.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"29/08/2018",31.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"29/08/2018",21.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"29/08/2018",16.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"29/08/2018",15.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"29/08/2018",14.00,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
"29/08/2018",10.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"29/08/2018",9.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"29/08/2018",8.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"29/08/2018",7.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"29/08/2018",7.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
"29/08/2018",7.00,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
"29/08/2018",7.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"29/08/2018",6.00,"Dipartimento di Chimica","Via Giuseppe Moruzzi, 13","43.71726","10.42732"
"29/08/2018",6.00,"Mensa Betti","Via E. Betti","43.71483","10.41804"
"29/08/2018",5.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"29/08/2018",5.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"29/08/2018",5.00,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
"29/08/2018",4.00,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"29/08/2018",3.00,"Biblioteca di Storia delle Arti","Via Nicola Pisano, 40","43.71745","10.39232"
"29/08/2018",3.00,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
"29/08/2018",3.00,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
"29/08/2018",2.00,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
"29/08/2018",2.00,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
"29/08/2018",2.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"29/08/2018",1.00,"Dipartimento di Filologia","Via Santa Maria, 36","43.71901","10.39753"
"29/08/2018",1.00,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
"29/08/2018",1.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"29/08/2018",1.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"29/08/2018",1.00,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
"29/09/2018",19.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"29/09/2018",18.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"29/09/2018",8.00,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
"29/09/2018",7.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"29/09/2018",5.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"29/09/2018",3.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"29/09/2018",3.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"29/09/2018",1.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"29/09/2018",1.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"29/10/2018",1981.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"29/10/2018",1860.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"29/10/2018",1846.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"29/10/2018",817.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"29/10/2018",594.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"29/10/2018",587.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"29/10/2018",546.00,"DSU Lungarno Pacinotti","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"29/10/2018",515.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"29/10/2018",338.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"29/10/2018",325.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"29/10/2018",317.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"29/10/2018",310.00,"Aula Studio Pacinotti","Via Filippo Buonarroti, 6","43.72254","10.40751"
"29/10/2018",287.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"29/10/2018",286.00,"Scuola Superiore S.Anna","Piazza Martiri della Libertà, 33","43.72096","10.40278"
"29/10/2018",228.00,"Biblioteca Salesiani","Via Nicola Pisano, 40","43.71745","10.39232"
"29/10/2018",223.00,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
"29/10/2018",175.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"29/10/2018",167.00,"Residenza I Praticelli","Via Giovanni Berchet, 40","43.7191","10.42715"
"29/10/2018",166.00,"Dipartimento di Chimica","Via Giuseppe Moruzzi, 13","43.71726","10.42732"
"29/10/2018",140.00,"Dipartimento di Scienze della Terra","Via Santa Maria, 53","43.71829","10.39684"
"29/10/2018",127.00,"DSU Piazza Cavalieri","Piazza dei Cavalieri, 6","43.72009","10.40059"
"29/10/2018",119.00,"USID","Edificio G, Largo Bruno Pontecorvo, 3","43.71993","10.40923"
"29/10/2018",96.00,"Storia e filosofia","Via Pasquale Paoli, 9","43.71837","10.3987"
"29/10/2018",85.00,"Palazzo Matteucci","Piazza Evangelista Torricelli, 2","43.71823","10.39813"
"29/10/2018",82.00,"Polo didattico ex Guidotti","Via Trieste, 38-40","43.7174","10.39228"
"29/10/2018",79.00,"Palazzo della Sapienza","Via Curtatone e Montanara, 15","43.71733","10.39951"
"29/10/2018",74.00,"Universita' di Pisa - Uffici","Lungarno Antonio Pacinotti, 43","43.71672","10.39885"
"29/10/2018",71.00,"Ex Monastero Benedettine","Lungarno Sidney Sonnino, 18","43.71382","10.39403"
"29/10/2018",67.00,"Mensa Betti","Via E. Betti","43.71483","10.41804"
"29/10/2018",61.00,"Biblioteca di Storia delle Arti","Via Nicola Pisano, 40","43.71745","10.39232"
"29/10/2018",59.00,"Centro ricerche agroambientali","Via Vecchia di Marina, 6 - S.Piero a Grado","43.67997","10.34677"
"29/10/2018",46.00,"Dipartimento di Biologia","Via Alessandro Volta, 4Bis","43.71845","10.39603"
"29/10/2018",42.00,"Biblioteca di Scienze naturali e ambientali","Via Derna, 1","43.71857","10.39524"
"29/10/2018",36.00,"Palazzo Lanfranchi","Lungarno Galileo Galilei, 9","43.71381","10.40519"
"29/10/2018",32.00,"Centro Universitario Sportivo","Via Federico Chiarugi, 5","43.72651","10.4126"
"29/10/2018",32.00,"Dipartimento di Scienze Politiche","Via Filippo Serafini, 3","43.71675","10.39905"
"29/10/2018",19.00,"Pensionato Universiatario Toniolo","Via S. Zeno 8","43.72198","10.40591"
"29/10/2018",12.00,"Dipartimento di Filologia","Via Santa Maria, 36","43.71901","10.39753"
"29/10/2018",8.00,"Palazzo Congressi","Via Giacomo Matteotti, 1","43.71052","10.41078"
"29/10/2018",7.00,"Museo di storia naturale","Via Roma, 79","43.7222","10.52264"
"29/10/2018",7.00,"Retrovirus","Strada Statale 12 dell'Abetone e del Brennero, 2","43.72512","10.41319"
"29/10/2018",6.00,"Edilizia","via Fermi, 4","43.71652","10.39422"
"29/10/2018",6.00,"Orto Botanico","Via Luca Ghini, 13","43.71914","10.39627"
"29/10/2018",4.00,"Cittadella Galileiana","Via Nicola Pisano, 27","43.71686","10.39132"
"29/10/2018",1.00,"Ex Dipartimento di Chimica","Via Risorgimento, 35","43.71833","10.39137"
"29/11/2018",2713.00,"Scuola di Ingegneria","Largo Lucio Lazzarino, 1","43.72103","10.38988"
"29/11/2018",2474.00,"Polo Fibonacci","Largo Bruno Pontecorvo, 3","43.72115","10.40774"
"29/11/2018",1763.00,"Dipartimento di Economia","Via Cosimo Ridolfi, 10","43.71119","10.41037"
"29/11/2018",1007.00,"Polo Portanuova","Via Marinello Nelli","43.72587","10.39133"
"29/11/2018",659.00,"Ospedale Santa Chiara","Via Roma, 67","43.72186","10.39571"
"29/11/2018",593.00,"Facolta' di Lingue","Via Santa Maria, 85","43.72004","10.39703"
"29/11/2018",477.00,"Accademia Navale","Viale Italia, 72","43.52793","10.30778"
"29/11/2018",431.00,"Ospedale di Cisanello","Via Pietro Trivella","43.70041","10.4393"
"29/11/2018",404.00,"Polo Carmignani","Piazza dei Cavalieri, 8","43.72013","10.40091"
"29/11/2018",393.00,"Dipartimento di Giurisprudenza","Via Collegio Ricci, 10","43.71779","10.39706"
"29/11/2018",382.00,"Dipartimento  di Agraria","Via del Borghetto, 80","43.71111","10.41331"
"29/11/2018",358.00,"Dipartimento di Scienze Veterinarie","Viale delle Piagge, 2","43.70851","10.41197"
"29/11/2018",348.00,"Dipartimento di Farmacia","Via Bonanno Pisano, 6","43.71654","10.3886"
